ga.regionId,ga.source,ga.medium,ga.sessions,ga.deviceCategory,ga.users,ga.pageviews,ga.transactions,ga.transactionRevenue
21388,google,cpc,79,desktop,79,913,33,13660.29071
21388,google,cpc,7,desktop,7,56,3,267.014274
21388,google,cpc,13,desktop,13,188,0,0
21388,google,cpc,7,desktop,7,66,7,300.444633
21388,google,cpc,26,desktop,23,373,0,0
21388,google,cpc,59,desktop,49,676,36,14216.96883
21388,google,cpc,26,desktop,26,531,3,2209.964298
21388,google,cpc,3,desktop,3,56,3,65.904622
21388,google,cpc,23,desktop,16,247,3,267.014274
21388,google,cpc,7,desktop,7,36,3,524.203848
21388,google,cpc,26484,mobile,5832,123284,165,46434.93295
21388,google,cpc,7,mobile,7,99,0,0
21388,google,cpc,66,mobile,63,940,7,1457.946073
21388,google,cpc,20,mobile,13,231,10,3194.610343
21388,google,cpc,23,mobile,23,330,7,1457.946073
21388,google,cpc,3,mobile,3,16,0,0
21388,google,cpc,7,mobile,7,122,0,0
21388,google,cpc,3,mobile,3,63,3,405.483215
21388,google,cpc,33,mobile,33,537,3,1052.462858
21388,google,cpc,23,mobile,16,290,13,4247.073201
21388,google,cpc,7,mobile,3,56,3,1246.220469
21388,google,cpc,3,mobile,3,16,0,0
21388,google,cpc,7,mobile,7,92,0,0
21388,google,cpc,3,mobile,3,30,0,0
21388,google,cpc,15429,tablet,3439,61563,231,45172.75558
21388,google,cpc,3,tablet,3,56,3,840.407565
21388,google,cpc,40,tablet,36,399,13,3922.297597
21388,google,cpc,10,tablet,10,231,10,527.072133
21388,google,cpc,3,tablet,3,23,3,1328.609489
21388,google,cpc,3,tablet,3,43,3,98.873418
21388,google,cpc,7,tablet,7,89,3,840.407565
21388,google,cpc,10,tablet,10,185,10,823.791292
21388,google,cpc,13,tablet,13,106,3,840.407565
21388,google,cpc,13,tablet,13,211,13,3625.578438
21388,google,cpc,7,tablet,7,188,7,428.198716
21388,google,cpc,7,tablet,7,132,7,1456.561384
21388,google,cpc,10,tablet,10,175,7,724.917875
21388,google,cpc,7,tablet,7,99,7,939.280983
21388,google,cpc,3,tablet,3,13,0,0
21388,google,organic,36717,desktop,8658,191545,854,286938.3396
21388,google,organic,26,desktop,26,419,16,5110.031422
21388,google,organic,92,desktop,89,1434,26,13846.86113
21388,google,organic,10,desktop,10,201,3,913.136728
21388,google,organic,69,desktop,69,1879,46,8770.754596
21388,google,organic,3,desktop,3,26,3,1905.596378
21388,google,organic,66,desktop,63,1559,36,17794.44579
21388,google,organic,20,desktop,20,274,16,2059.461746
21388,google,organic,3,desktop,3,46,3,0
21388,google,organic,23,desktop,20,452,16,10032.40446
21388,google,organic,30,desktop,26,468,30,6786.692485
21388,google,organic,40,desktop,40,1184,7,96.07107
21388,google,organic,59,desktop,59,1807,53,19146.99063
21388,google,organic,36,desktop,36,1375,20,4793.201298
21388,google,organic,3,desktop,3,33,0,0
21388,google,organic,3,desktop,3,46,3,1315.454939
21388,google,organic,20,desktop,16,336,16,767.117933
21388,google,organic,13,desktop,13,488,13,541.809185
21388,google,organic,7,desktop,7,211,7,2357.235907
21388,google,organic,35695,mobile,8249,176189,125,15483.62995
21388,google,organic,7,mobile,7,30,0,0
21410,barcelonalowdown.com,referral,7,desktop,3,7,0,0
21410,cdn.viglink.com,referral,10,desktop,3,10,0,0
21430,(direct),(none),10,mobile,3,10,0,0
21443,(direct),(none),10,desktop,3,20,0,0
21443,(direct),(none),7,desktop,3,7,0,0
21447,(direct),(none),10,desktop,3,40,0,0
21459,google,cpc,7,mobile,3,13,0,0
21465,google,organic,10,desktop,3,10,0,0
21465,google,organic,7,tablet,3,7,0,0
21466,google,organic,30,mobile,3,59,0,0
21468,barcelonalowdown.com,referral,7,desktop,3,7,0,0
21468,google,organic,10,mobile,3,10,0,0
21468,(direct),(none),49,desktop,3,86,0,0
21468,google,organic,10,mobile,3,10,0,0
21475,google,organic,10,desktop,3,10,0,0
21493,(direct),(none),10,mobile,3,10,0,0
21493,google,organic,10,desktop,3,40,0,0
21494,vocento,display,7,desktop,3,7,0,0
21495,google,organic,10,tablet,3,10,0,0
21498,(direct),(none),10,tablet,3,10,0,0
21499,(direct),(none),20,desktop,7,20,0,0
21502,google,organic,30,desktop,10,40,0,0
21502,(direct),(none),7,desktop,3,20,0,0
21502,google,organic,30,desktop,3,73,0,0
21505,hltv.org,referral,10,desktop,3,10,0,0
21508,google,organic,10,desktop,3,10,0,0
21512,google,organic,20,desktop,7,69,0,0
21514,google,organic,16,desktop,7,26,0,0
21514,vocento,display,7,mobile,3,7,0,0
21518,elandroidelibre.com,referral,7,mobile,3,7,0,0
21518,google,organic,16,desktop,7,16,0,0
21518,google,organic,7,tablet,3,33,0,0
21518,yahoo,display,13,desktop,7,13,0,0
21518,google,organic,10,desktop,3,10,0,0
21519,google,organic,10,mobile,3,10,0,0
21526,(direct),(none),10,desktop,3,30,0,0
21526,barcelonalowdown.com,referral,7,desktop,3,7,0,0
21526,google,organic,10,tablet,3,20,0,0
21526,samsung,link-building,10,desktop,3,10,0,0
21527,(direct),(none),7,mobile,3,7,0,0
21527,(direct),(none),10,tablet,3,148,0,0
21527,google,organic,7,desktop,3,26,0,0
21527,google,organic,10,mobile,3,99,0,0
21527,google,organic,20,tablet,7,287,0,0
21527,google,organic,30,mobile,3,178,0,0
21528,(direct),(none),20,desktop,10,20,0,0
21528,(direct),(none),53,mobile,23,317,0,0
21528,(direct),(none),7,tablet,3,26,0,0
21528,debates.motos.coches.net,referral,7,desktop,3,20,0,0
21528,google,cpc,10,mobile,3,10,0,0
21528,google,organic,73,desktop,26,178,0,0
21528,google,organic,82,mobile,30,498,0,0
21528,huaweispain.com,referral,10,desktop,3,20,0,0
21528,huaweispain.com,referral,10,mobile,3,30,0,0
21528,lm.facebook.com,referral,7,mobile,3,13,0,0
21528,soluciona,newsletter,10,mobile,3,30,0,0
21528,vocento,display,7,mobile,3,7,0,0
21528,(direct),(none),10,desktop,3,267,0,0
21528,(direct),(none),69,mobile,3,682,0,0
21528,google,organic,16,desktop,7,16,0,0
21528,google,organic,135,mobile,23,1071,0,0
21531,google,organic,20,desktop,7,20,0,0
21532,(direct),(none),13,desktop,7,33,0,0
21533,(direct),(none),40,mobile,7,119,0,0
21533,bing,organic,7,mobile,3,13,0,0
21533,google,organic,20,desktop,7,99,0,0
21533,yahoo,display,7,desktop,3,7,0,0
21533,google,organic,7,desktop,3,7,0,0
21533,google,organic,7,mobile,3,20,0,0
21534,(direct),(none),20,desktop,7,49,0,0
21534,(direct),(none),13,mobile,7,73,0,0
21534,alertaofertas.es,referral,7,mobile,3,7,0,0
21534,google,organic,43,desktop,16,89,0,0
21534,google,organic,26,mobile,10,59,0,0
21534,google,organic,16,tablet,7,260,0,0
21534,vocento,display,7,mobile,3,26,0,0
21534,yahoo,display,7,desktop,3,7,0,0
21534,alertaofertas.es,referral,33,mobile,3,132,0,0
21534,google,organic,13,mobile,7,13,0,0
21535,soluciona,newsletter,7,mobile,3,20,0,0
21535,(direct),(none),10,mobile,3,20,0,0
21536,(direct),(none),10,desktop,3,20,0,0
21536,google,organic,10,desktop,3,20,0,0
21537,(direct),(none),23,desktop,10,125,0,0
21537,(direct),(none),33,mobile,13,346,0,0
21537,(direct),(none),16,tablet,7,135,0,0
21537,ciao,link-building,10,mobile,3,30,0,0
21537,facebook.com,referral,10,desktop,3,10,0,0
21537,google,organic,86,desktop,33,211,0,0
21537,google,organic,99,mobile,33,5796,0,0
21537,google,organic,10,tablet,3,119,0,0
21537,huaweispain.com,referral,10,desktop,3,10,0,0
21537,reg_site,newsletter,7,desktop,3,20,0,0
21537,samsung,link-building,7,desktop,3,7,0,0
21537,soluciona,newsletter,7,desktop,3,7,0,0
21537,tiendeo.com,referral,10,desktop,3,20,0,0
21537,yahoo,display,7,desktop,3,7,0,0
21537,(direct),(none),49,desktop,7,241,0,0
21537,(direct),(none),16,mobile,7,46,0,0
21537,facebook.com,referral,7,desktop,3,7,0,0
21537,google,cpc,7,mobile,3,7,0,0
21537,google,organic,40,desktop,10,152,0,0
21537,google,organic,46,mobile,13,191,0,0
21564,(direct),(none),10,desktop,3,30,0,0
21564,(direct),(none),7,mobile,3,20,0,0
21564,google,organic,10,mobile,3,10,0,0
21572,google,organic,7,desktop,3,7,0,0
21581,google,organic,10,desktop,3,10,0,0
1012825,(direct),(none),13,desktop,7,33,0,0
9040115,google,organic,10,desktop,3,158,0,0
9040118,philips,link-building,10,desktop,3,49,0,0
9040118,vocento,display,7,tablet,3,7,0,0
9040121,(direct),(none),16,desktop,7,16,0,0
9040121,google,organic,10,desktop,3,10,0,0
9040121,(direct),(none),10,desktop,3,781,0,0
9040123,google,organic,10,desktop,3,10,0,0
9040331,google,organic,10,desktop,3,10,0,0
9040331,(direct),(none),40,desktop,3,2413,0,0
9040351,google,organic,7,desktop,3,33,0,0
9040355,(direct),(none),40,desktop,3,2492,0,0
9040373,(direct),(none),10,desktop,3,613,0,0
9040373,google,organic,10,desktop,3,10,0,0
9040380,google,organic,7,desktop,3,7,0,0
9041083,(direct),(none),16,desktop,7,36,0,0
9041083,(direct),(none),13,mobile,7,20,0,0
9041083,facebook.com,referral,7,desktop,3,13,0,0
9041083,google,organic,66,desktop,16,745,33,19526.0988
9041083,google,organic,3,desktop,3,66,3,1952.60988
9041083,google,organic,3,desktop,3,66,3,1952.60988
9041083,google,organic,3,desktop,3,66,3,1952.60988
9041083,google,organic,3,desktop,3,66,3,1952.60988
9041083,google,organic,20,tablet,7,129,0,0
9041083,soluciona,newsletter,7,mobile,3,13,0,0
9041083,vocento,display,7,mobile,3,7,0,0
9041083,(direct),(none),7,mobile,3,7,0,0
9041083,google,organic,23,desktop,10,46,0,0
9047050,(direct),(none),1240,desktop,438,7764,66,40616.89664
9047050,(direct),(none),3,desktop,3,13,0,0
9047050,(direct),(none),7,desktop,7,211,7,4061.689664
9047050,(direct),(none),3,desktop,3,36,7,4061.689664
9047050,(direct),(none),3,desktop,3,175,0,0
9047050,(direct),(none),3,desktop,3,23,0,0
9047050,(direct),(none),3,desktop,3,36,7,4061.689664
9047050,(direct),(none),3,desktop,3,36,7,4061.689664
9047050,(direct),(none),2014,mobile,758,11285,0,0
9047050,(direct),(none),3,mobile,3,20,0,0
9047050,(direct),(none),3,mobile,3,20,0,0
9047050,(direct),(none),3,mobile,3,33,0,0
9047050,(direct),(none),518,tablet,214,2169,0,0
9047050,alaup.com,referral,7,desktop,3,13,0,0
9047050,androidpit.es,referral,7,desktop,3,7,0,0
9047050,as,display,73,desktop,33,135,0,0
9047050,as,display,119,mobile,56,119,0,0
9047050,as,display,112,tablet,46,435,0,0
9047050,ask,organic,26,desktop,13,46,0,0
9047050,bing,organic,287,desktop,122,867,0,0
9047050,bing,organic,10,tablet,3,30,0,0
9047050,blog.ofertitas.es,referral,7,desktop,3,7,0,0
9047050,blog.ofertitas.es,referral,16,mobile,7,129,0,0
9047050,blog.ofertitas.es,referral,7,tablet,3,13,0,0
9047050,bq.com,referral,7,mobile,3,40,0,0
9047050,bq.com,referral,7,tablet,3,33,0,0
9047050,cdp,cpc,7,desktop,3,7,0,0
9047050,correoweb.cantabria.es,referral,10,desktop,3,20,0,0
9047050,devolo.com,referral,7,mobile,3,7,0,0
9047050,dyson,link-building,7,desktop,3,20,0,0
9047050,elandroidelibre.com,referral,7,tablet,3,7,0,0
9047050,elpais,display,353,desktop,152,1134,0,0
9047050,elpais,display,26,mobile,13,112,0,0
9047050,elpais,display,155,tablet,66,343,0,0
9047050,es.couponandgo.com,referral,13,mobile,7,40,0,0
9047050,es.dolphin.com,referral,7,tablet,3,13,0,0
9047050,es.search.yahoo.com,referral,82,desktop,26,340,0,0
9047050,es.search.yahoo.com,referral,3,desktop,3,20,0,0
9047050,facebook,rrss,36,mobile,13,346,0,0
9047050,facebook.com,referral,10,desktop,3,40,0,0
9047050,facebook.com,referral,10,mobile,3,10,0,0
9047050,feedly.com,referral,10,desktop,3,10,0,0
9047050,forocoches.com,referral,13,desktop,7,26,0,0
9047050,google,cpc,5944,desktop,2377,21324,33,39.232867
9047050,google,cpc,10,desktop,10,122,0,0
9047050,google,cpc,3,desktop,3,53,3,3.923287
9047050,google,cpc,3,desktop,3,16,0,0
9047050,google,cpc,3,desktop,3,53,3,3.923287
9047050,google,cpc,3,desktop,3,16,0,0
9047050,google,cpc,7,desktop,7,89,0,0
9047050,google,cpc,7,desktop,7,69,3,3.923287
9047050,google,cpc,3,desktop,3,53,3,3.923287
9047050,google,cpc,1915,mobile,778,6999,0,0
9047050,google,cpc,3,mobile,3,20,0,0
9047050,google,cpc,2328,tablet,926,7876,36,5983.473721
9047050,google,cpc,3,tablet,3,23,3,543.952156
9047050,google,cpc,3,tablet,3,23,3,543.952156
9047050,google,cpc,3,tablet,3,23,3,543.952156
9047050,google,organic,7177,desktop,2628,36556,30,2002.557606
9047050,google,organic,20,desktop,20,175,3,222.506401
9047050,google,organic,3,desktop,3,46,0,0
9047050,google,organic,10,desktop,10,96,0,0
9047050,google,organic,3,desktop,3,16,0,0
9047050,google,organic,3,desktop,3,23,3,222.506401
9047050,google,organic,3,desktop,3,23,3,222.506401
9047050,google,organic,2994,mobile,1101,16616,33,14770.02037
9047050,google,organic,3,mobile,3,49,0,0
9047050,google,organic,3,mobile,3,106,3,1477.002037
9047050,google,organic,3,mobile,3,106,3,1477.002037
9047050,google,organic,3,mobile,3,16,0,0
9047050,google,organic,3,mobile,3,106,3,1477.002037
9047050,google,organic,3,mobile,3,106,3,1477.002037
9047050,google,organic,1352,tablet,478,6749,69,14242.15699
9047050,google,organic,7,tablet,7,89,7,1414.328357
9047050,google,organic,3,tablet,3,40,3,1315.454939
9047050,google,organic,3,tablet,3,40,3,1315.454939
9047050,google,organic,3,tablet,3,40,3,1315.454939
9047050,google,organic,3,tablet,3,49,3,98.873418
9047050,google,organic,3,tablet,3,49,3,98.873418
9047050,google.es,referral,7,desktop,3,33,0,0
9047050,google.es,referral,10,mobile,3,49,0,0
9047050,huaweispain.com,referral,40,desktop,13,49,0,0
9047050,huaweispain.com,referral,20,mobile,7,30,0,0
9047050,huaweispain.com,referral,10,tablet,3,10,0,0
9047050,int.search.tb.ask.com,referral,13,desktop,7,46,0,0
9047050,lavozdigital.es,referral,7,mobile,3,7,0,0
9047050,lenovo,display,30,desktop,10,49,0,0
9047050,lg,link-building,10,desktop,3,20,0,0
9047050,m.applesfera.com,referral,10,mobile,3,30,0,0
9047050,m.xataka.com,referral,10,mobile,3,10,0,0
9047050,mail.google.com,referral,10,desktop,3,69,0,0
9047050,mediavida.com,referral,20,desktop,7,30,0,0
9047050,movilzona.es,referral,10,tablet,3,49,0,0
9047050,my.parallaxsearch.com,referral,10,desktop,3,49,0,0
9047050,netgear.es,referral,7,desktop,3,7,0,0
9047050,netgear.es,referral,7,mobile,3,7,0,0
9047050,nuevog3.com,referral,7,mobile,3,20,0,0
9047050,numerosgratuitos.info,referral,7,mobile,3,20,0,0
9047050,ocu.org,referral,36,desktop,3,508,36,14615.06703
9047050,ocu.org,referral,3,desktop,3,46,3,1328.642457
9047050,ocu.org,referral,3,desktop,3,46,3,1328.642457
9047050,ocu.org,referral,3,desktop,3,46,3,1328.642457
9047050,packardbell.es,referral,13,desktop,7,13,0,0
9047050,paginasamarillas.es,referral,7,desktop,3,20,0,0
9047050,palemoon.start.me,referral,20,desktop,7,79,0,0
9047050,paypal.es,referral,7,mobile,3,7,0,0
9047050,philips,link-building,26,desktop,10,26,0,0
9047050,philips,link-building,20,mobile,7,20,0,0
9047050,philips,link-building,10,tablet,3,10,0,0
9047050,plantronics.com,referral,10,desktop,3,30,0,0
9047050,reg_site,newsletter,30,desktop,13,112,0,0
9047050,reg_site,newsletter,23,mobile,10,69,0,0
9047050,reg_site,newsletter,7,tablet,3,7,0,0
9047050,remington,link-building,13,desktop,7,73,0,0
9047050,rockstargames.com,referral,20,desktop,7,20,0,0
9047050,samsung,link-building,10,desktop,3,10,0,0
9047050,samsung,link-building,40,mobile,13,40,0,0
9047050,samsung,link-building,40,tablet,13,40,0,0
9047050,search.handycafe.com,referral,7,desktop,3,20,0,0
9047050,search.smartshopping.com,referral,7,desktop,3,33,0,0
9047050,soluciona,newsletter,115,desktop,53,277,0,0
9047050,soluciona,newsletter,73,mobile,36,132,0,0
9047050,soluciona,newsletter,23,tablet,10,49,0,0
9047050,twitter,rrss,13,mobile,7,33,0,0
9047050,vocento,display,7,desktop,3,7,0,0
9047050,vocento,display,20,mobile,10,40,0,0
9047050,vocento,display,26,tablet,13,26,0,0
9047050,wiko,link-building,7,desktop,3,7,0,0
9047050,xataka.com,referral,10,desktop,3,10,0,0
9047050,xbox.com,referral,7,desktop,3,13,0,0
9047050,yahoo,display,30,desktop,13,86,0,0
9047050,yahoo,display,13,tablet,7,13,0,0
9047050,yahoo,organic,106,desktop,40,597,0,0
9047050,yahoo,organic,7,mobile,3,7,0,0
9047050,yahoo,organic,49,tablet,20,260,0,0
9047050,yd,display,26,desktop,13,26,0,0
9047050,yd,display,7,mobile,3,7,0,0
9047050,yd,display,20,tablet,10,20,0,0
9047050,yd,rtb,46,desktop,23,66,0,0
9047050,yd,rtb,10,mobile,3,10,0,0
9047050,yd,rtb,20,tablet,7,26,0,0
9047050,(direct),(none),636,desktop,129,3765,26,10628.87591
9047050,(direct),(none),3,desktop,3,63,0,0
9047050,(direct),(none),7,desktop,7,115,0,0
9047050,(direct),(none),3,desktop,3,33,3,1328.609489
9047050,(direct),(none),10,desktop,10,148,3,1328.609489
9047050,(direct),(none),3,desktop,3,33,3,1328.609489
9047050,(direct),(none),3,desktop,3,53,0,0
9047050,(direct),(none),3,desktop,3,33,3,1328.609489
9047050,(direct),(none),1009,mobile,274,5160,0,0
9047050,(direct),(none),234,tablet,73,989,0,0
9047050,abc.es,referral,7,tablet,3,7,0,0
9047050,androidpit.es,referral,20,mobile,3,20,0,0
9047050,as,display,33,desktop,13,92,0,0
9047050,as,display,82,mobile,30,155,0,0
9047050,as,display,59,tablet,16,73,0,0
9047050,as.com,referral,36,tablet,3,40,0,0
9047050,ask,organic,56,desktop,7,323,0,0
9047050,bing,organic,106,desktop,26,739,0,0
9047050,bing,organic,3,desktop,3,40,0,0
9047050,bing,organic,10,tablet,3,30,0,0
9047050,bing.com,referral,20,desktop,3,99,0,0
9047050,blog.ofertitas.es,referral,155,desktop,10,241,0,0
9047050,blog.ofertitas.es,referral,7,mobile,3,20,0,0
9047050,bq,link-building,7,desktop,3,40,0,0
9047050,cupon.es,promotion,23,mobile,3,115,0,0
9047050,cuponesmagicos.com,referral,26,desktop,7,152,0,0
9047050,dub121.mail.live.com,referral,30,desktop,3,178,0,0
9047050,dub121.mail.live.com,referral,3,desktop,3,20,0,0
9047050,dub121.mail.live.com,referral,3,desktop,3,20,0,0
9047050,dub121.mail.live.com,referral,3,desktop,3,20,0,0
9047050,dyson,link-building,7,desktop,3,13,0,0
9047050,elandroidelibre.com,referral,23,desktop,10,99,0,0
9047050,elpais,display,165,desktop,49,775,0,0
9047050,elpais,display,3,desktop,3,26,0,0
9047050,elpais,display,82,tablet,26,247,0,0
9047050,elpais.com,referral,7,desktop,3,0,0,0
9047050,es.couponandgo.com,referral,13,mobile,3,33,0,0
9047050,es.search.yahoo.com,referral,99,desktop,13,564,0,0
9047050,es.wikomobile.com,referral,7,desktop,3,20,0,0
9047050,facebook,rrss,20,desktop,7,79,0,0
9047050,facebook,rrss,99,mobile,10,234,0,0
9047050,facebook.com,referral,20,desktop,3,59,0,0
9047050,forodvd.com,referral,7,desktop,3,7,0,0
9047050,google,cpc,4853,desktop,1141,20078,59,13874.8846
9047050,google,cpc,3,desktop,3,63,0,0
9047050,google,cpc,13,desktop,13,92,3,296.68619
9047050,google,cpc,3,desktop,3,63,0,0
9047050,google,cpc,7,desktop,7,102,0,0
9047050,google,cpc,3,desktop,3,16,0,0
9047050,google,cpc,3,desktop,3,23,3,296.68619
9047050,google,cpc,3,desktop,3,63,0,0
9047050,google,cpc,7,desktop,7,40,3,296.68619
9047050,google,cpc,2074,mobile,524,8463,0,0
9047050,google,cpc,3,mobile,3,20,0,0
9047050,google,cpc,3,mobile,3,13,0,0
9047050,google,cpc,3,mobile,3,20,0,0
9047050,google,cpc,2463,tablet,504,14549,66,14083.61005
9047050,google,cpc,16,tablet,13,346,7,1509.904895
9047050,google,cpc,3,tablet,3,178,3,1262.671898
9047050,google,cpc,3,tablet,3,178,3,1262.671898
9047050,google,cpc,3,tablet,3,178,3,1262.671898
9047050,google,cpc,3,tablet,3,49,0,0
9047050,google,cpc,3,tablet,3,40,3,247.232997
9047050,google,cpc,3,tablet,3,40,3,247.232997
9047050,google,organic,5753,desktop,1292,30493,0,0
9047050,google,organic,7,desktop,7,66,0,0
9047050,google,organic,16,desktop,13,204,0,0
9047050,google,organic,3,desktop,3,63,0,0
9047050,google,organic,3,desktop,3,23,0,0
9047050,google,organic,3,desktop,3,63,0,0
9047050,google,organic,3,desktop,3,43,0,0
9047050,google,organic,10,desktop,7,69,0,0
9047050,google,organic,3,desktop,3,73,0,0
9047050,google,organic,3036,mobile,725,14282,0,0
9047051,(direct),(none),274,desktop,115,1101,0,0
9047051,(direct),(none),828,mobile,293,7204,0,0
9047051,(direct),(none),3,mobile,3,23,0,0
9047051,(direct),(none),3,mobile,3,254,0,0
9047051,(direct),(none),7,mobile,7,277,0,0
9047051,(direct),(none),3,mobile,3,23,0,0
9047051,(direct),(none),3,mobile,3,254,0,0
9047051,(direct),(none),3,mobile,3,40,0,0
9047051,(direct),(none),3,mobile,3,254,0,0
9047051,(direct),(none),204,tablet,63,1388,0,0
9047051,adslzone.net,referral,33,desktop,7,86,0,0
9047051,as,display,43,desktop,20,175,0,0
9047051,as,display,82,mobile,40,89,0,0
9047051,as,display,43,tablet,20,43,0,0
9047051,bing,organic,125,desktop,43,284,0,0
9047051,bing,organic,16,tablet,7,16,0,0
9047051,bit4id.com,referral,7,desktop,3,33,0,0
9047051,blog.ofertitas.es,referral,13,desktop,7,13,0,0
9047051,blog.ofertitas.es,referral,7,mobile,3,33,0,0
9047051,blogdechollos.com,referral,20,tablet,7,20,0,0
9047051,bq.com,referral,7,desktop,3,20,0,0
9047051,compartoo.es,referral,7,mobile,3,20,0,0
9047051,duckduckgo.com,referral,7,desktop,3,7,0,0
9047051,elandroidelibre.com,referral,16,desktop,7,36,0,0
9047051,elpais,display,188,desktop,86,429,0,0
9047051,elpais,display,30,mobile,13,59,0,0
9047051,elpais,display,119,tablet,53,185,0,0
9047051,es.search.yahoo.com,referral,49,desktop,10,129,0,0
9047051,facebook,rrss,13,mobile,7,13,0,0
9047051,google,cpc,2605,desktop,950,9149,0,0
9047051,google,cpc,3,desktop,3,23,0,0
9047051,google,cpc,3,desktop,3,16,0,0
9047051,google,cpc,3,desktop,3,16,0,0
9047051,google,cpc,3,desktop,3,53,0,0
9047051,google,cpc,613,mobile,247,2140,0,0
9047051,google,cpc,1213,tablet,445,5107,0,0
9047051,google,cpc,7,tablet,7,86,0,0
9047051,google,cpc,3,tablet,3,40,0,0
9047051,google,cpc,3,tablet,3,73,0,0
9047051,google,organic,2512,desktop,930,8328,0,0
9047051,google,organic,3,desktop,3,20,0,0
9047051,google,organic,3,desktop,3,20,0,0
9047051,google,organic,3,desktop,3,56,0,0
9047051,google,organic,1164,mobile,435,5097,0,0
9047051,google,organic,521,tablet,181,1823,0,0
9047051,google,organic,3,tablet,3,40,0,0
9047051,huawei,link-building,10,desktop,3,10,0,0
9047051,huaweispain.com,referral,30,desktop,10,30,0,0
9047051,lavozdegalicia.es,referral,10,mobile,3,20,0,0
9047051,lenovo,display,30,desktop,10,30,0,0
9047051,lg,link-building,10,desktop,3,10,0,0
9047051,mail.google.com,referral,7,mobile,3,7,0,0
9047051,mail.google.com,referral,7,tablet,3,7,0,0
9047051,microsoft.com,referral,13,desktop,7,13,0,0
9047051,moulinex,link-building,10,desktop,3,30,0,0
9047051,mystart2.dealwifi.com,referral,7,desktop,3,26,0,0
9047051,ofertaman.com,referral,10,desktop,3,10,0,0
9047051,ofertaman.com,referral,10,mobile,3,10,0,0
9047051,petitchef.es,referral,13,tablet,7,13,0,0
9047051,philips,link-building,69,desktop,23,89,0,0
9047051,philips,link-building,10,mobile,3,30,0,0
9047051,philips,link-building,10,tablet,3,10,0,0
9047051,plantronics.com,referral,10,desktop,3,20,0,0
9047051,reg_site,newsletter,7,desktop,3,13,0,0
9047051,reg_site,newsletter,7,tablet,3,26,0,0
9047051,remington,link-building,7,desktop,3,13,0,0
9047051,samsung,link-building,53,desktop,20,69,0,0
9047051,samsung,link-building,30,mobile,10,30,0,0
9047051,samsung,link-building,10,tablet,3,10,0,0
9047051,soluciona,newsletter,13,desktop,7,46,0,0
9047051,soluciona,newsletter,23,mobile,10,69,0,0
9047051,soluciona,newsletter,10,tablet,3,30,0,0
9047051,t.co,referral,7,mobile,3,7,0,0
9047051,tiendeo.com,referral,7,desktop,3,7,0,0
9047051,twitter,rrss,10,desktop,3,30,0,0
9047051,vocento,display,26,desktop,13,46,0,0
9047051,vocento,display,40,tablet,20,46,0,0
9047051,xataka.com,referral,10,desktop,3,40,0,0
9047051,xbox.com,referral,7,desktop,3,7,0,0
9047051,yahoo,display,73,desktop,23,270,0,0
9047051,yahoo,display,7,mobile,3,7,0,0
9047051,yahoo,display,7,tablet,3,13,0,0
9047051,yahoo,organic,16,desktop,7,16,0,0
9047051,yahoo,organic,10,mobile,3,109,0,0
9047051,yd,display,56,desktop,26,122,0,0
9047051,yd,display,7,mobile,3,26,0,0
9047051,yd,display,40,tablet,20,40,0,0
9047051,yd,rtb,56,desktop,26,96,0,0
9047051,yd,rtb,7,tablet,3,7,0,0
9047051,(direct),(none),49,desktop,16,185,0,0
9047051,(direct),(none),330,mobile,59,2552,0,0
9047051,(direct),(none),3,mobile,3,63,0,0
9047051,(direct),(none),3,mobile,3,63,0,0
9047051,(direct),(none),3,mobile,3,63,0,0
9047051,(direct),(none),56,tablet,13,122,0,0
9047051,alaup.com,referral,10,desktop,3,59,0,0
9047051,as,display,16,desktop,7,23,0,0
9047051,as,display,13,mobile,7,13,0,0
9047051,as,display,43,tablet,13,115,0,0
9047051,bing,organic,36,desktop,13,247,0,0
9047051,blog.ofertitas.es,referral,16,desktop,7,33,0,0
9047051,blogdechollos.com,referral,10,desktop,3,10,0,0
9047051,criticando.es,referral,7,desktop,3,20,0,0
9047051,cupon.es,promotion,13,mobile,3,46,0,0
9047051,cuponesmagicos.com,referral,92,desktop,3,382,33,12564.07827
9047051,cuponesmagicos.com,referral,3,desktop,3,16,3,1256.407826
9047051,cuponesmagicos.com,referral,3,desktop,3,16,3,1256.407826
9047051,dub113.mail.live.com,referral,30,mobile,3,415,0,0
9047051,elpais,display,73,desktop,20,425,0,0
9047051,elpais,display,36,mobile,13,106,0,0
9047051,elpais,display,30,tablet,10,36,0,0
9047051,es.remington-europe.com,referral,7,mobile,3,13,0,0
9047051,es.wikipedia.org,referral,7,desktop,3,7,0,0
9047051,google,cpc,1062,desktop,323,2727,0,0
9047051,google,cpc,564,mobile,135,3313,0,0
9047051,google,cpc,3,mobile,3,69,0,0
9047051,google,cpc,613,tablet,165,1648,0,0
9047051,google,organic,1348,desktop,386,5371,0,0
9047051,google,organic,3,desktop,3,63,0,0
9047051,google,organic,745,mobile,175,3313,33,16651.21984
9047053,(direct),(none),125,desktop,43,765,0,0
9047053,(direct),(none),382,mobile,142,1678,0,0
9047053,(direct),(none),185,tablet,63,481,0,0
9047053,adslzone.net,referral,7,desktop,3,13,0,0
9047053,as,display,20,desktop,10,26,0,0
9047053,as,display,63,mobile,30,109,0,0
9047053,as,display,40,tablet,16,1869,0,0
